Gene	90d	120d	epider
CINP	0.0507670636083386	0.576454543849793	0.707408288792775
CIPC	0.111421264477946	0.0420835521106718	0.397801728560258
CIR1	-0.0350318671023636	0.274305135256657	-3.63546732844319
CIRBP	-0.635796106682546	-1.05079052314252	-0.258365904117131
CIRBP-AS1	0.51972589797226	-0.877697622607626	0.3328669105739
CIRH1A	0.514355004171753	0.746505209802621	1.51310274763345
CISD1	-0.170744299676326	-0.37327636214229	-0.0380391969800484
CISD2	-0.629986538499594	-0.886026992660839	-0.247136161168541
CISD3	0.352680571500119	0.975276991290063	1.64058195426522
CISH	1.39065298912857	2.18907787644556	1.52228835628956
CISTR	0	0	0
CIT	-0.343745256866494	-0.254029748224049	-1.64519357873184
CITED1	-0.376037672862753	-0.865009696000914	4.36474506990685
CITED2	-1.39267321055808	-3.88513897216106	-0.187839319769192
CITED4	1.5764966389703	3.72852750219558	3.17335137219728
CIZ1	0.389180265093937	0.918814305515776	0.837059387147633
CKAP2	0.272822681343255	0.7059911381025	-2.94035561815026
CKAP2L	0.714080487482809	1.10004878328188	-2.73561490940701
CKAP4	-1.27689996093933	-1.77071461649847	-2.47202693683779
CKAP5	0.22959286057319	0.663545161158246	-0.968116910786194
CKB	1.6698787368453	2.5094488617394	1.85229021340919
CKLF	-1.81513034032936	-2.72884430454335	-3.81375995372094
CKLF-CMTM1	0	0	0
CKM	-0.839195772480831	-0.872944838075247	0.606744966137892
CKMT1A	4.29477455571119	4.95870809380174	6.56518712882046
CKMT1B	4.2774804499636	5.13636309975618	6.81006019340561
CKMT2	-0.299300059474353	-1.14298364032677	-0.702332497930309
CKMT2-AS1	-0.416774906036025	-0.392398154420158	0.0717939078626849
CKS1B	1.44829110955772	3.21448679142897	1.61155182874807
CKS2	0.908648536715043	2.8537960903329	0.761270210649103
CLASP1	-0.183757971825118	-0.24746191419841	-0.21312991238363
CLASP2	-0.0725616691465976	-0.318052016656257	0.71999763573331
CLASRP	0.548862500900906	1.33725670187101	0.57890196664871
CLC	0	0	2.90075410921123
CLCA1	0	0	0
CLCA2	0.121496900663139	1.00231775146778	2.10488183842539
CLCA3P	1.34866268862276	1.74311653182423	1.28744595561162
CLCA4	0	0.865179562187248	1.81513822209844
CLCC1	-0.385095721545473	-0.71860697844086	-1.69625371764336
CLCF1	0.615105218801662	-0.0218653140729858	-0.385439311422296
CLCN1	-0.5017776212302	-0.391427125942965	-0.0679888533866101
CLCN2	1.46918123290724	1.86263038201828	0.43989443779727
CLCN3	-0.607040020082874	-1.20936372369319	-0.584980192997148
CLCN4	-0.212701985858275	0.0275464793370011	-0.179957482581843
CLCN5	-0.330659910016846	-1.3537321688382	0.0597571900712688
CLCN6	0.00107432106684291	0.217522829790836	-0.72861568209429
CLCN7	-0.453623727192973	-1.25409254443747	2.2098788206474
CLCNKA	0.33229083985022	-0.984127397221022	-1.32720746222872
CLCNKB	0.383813521425314	1.16188371289685	-0.377692470316165
CLDN1	3.76575172528665	4.97580767030818	3.69339978530522
CLDN10	1.27239428100026	-1.1340782802447	-1.21114580920229
CLDN10-AS1	0	0	0
CLDN11	-1.58112604002459	-6.08239422894281	-7.40689708830268
CLDN12	1.18583444853741	2.09013692364835	0.51187321727633
CLDN14	0.205121407112354	1.85550472538251	0.398181818312791
CLDN15	1.30280497653372	1.16749559431408	1.9513652243244
CLDN16	2.75349066017286	4.24577401774247	2.86387395907673
CLDN17	0	0	6.01787415589117
CLDN18	-0.279752602179293	-2.11754352464539	-2.78638344970809
CLDN19	0.686285985226723	1.38810934973518	2.38171095086893
CLDN2	0.385399147653459	-0.609852304160353	-1.87161103192085
CLDN20	-0.411547342776317	-0.540223442827775	-3.4678702194295
CLDN22	0	0	0
CLDN23	-1.97784564720792	-4.2661416821428	-1.81368992708784
CLDN24	0.683597736106896	-0.410767841969453	-0.672039340456271
CLDN25	0	0	0
CLDN3	-0.0277233476627045	0.0950912762189362	-1.02887024877163
CLDN34	0	0	-0.0274307631602968
CLDN4	4.41961924946828	6.49026147385732	5.54407489562451
CLDN5	2.27319320073036	1.99761730903799	2.20466752736606
CLDN6	-0.158596776675685	-1.70230425944897	0.220144739600891
CLDN7	5.32125154053354	7.15619278470395	5.33619520062426
CLDN8	0	1.77485611822638	-0.0633440389171679
CLDN9	1.31667014819508	3.48403260167698	2.855082360177
CLDND1	0.33632235321725	1.17614647549987	0.137647542370586
CLDND2	-0.0484499570208343	1.54865248506082	0.11584042132003
CLEC10A	0	0	0
CLEC11A	-0.967589223507491	-2.84229927005699	-0.715272769648407
CLEC12A	-2.11889673117547	-4.3424727407527	-5.64748584410655
CLEC12B	-0.687149460953489	-1.65811242675983	2.14184900829004
CLEC14A	-0.331486921826999	-1.39158114331426	-1.58174005916275
CLEC16A	-0.423228770529717	-0.833481128029745	1.0262747178714
CLEC17A	2.14629936635746	0.873003619918632	0
CLEC18A	2.48588984913304	0	2.40471823478893
CLEC18B	0.275356031903742	-2.065126409617	0.284082619139279
CLEC18C	0.867451145851922	0	0.513774853939562
CLEC19A	0	0	0
CLEC1A	-0.275571206527358	-0.957656302626369	-0.957958468537942
CLEC1B	-0.442061874272319	-1.2666089105511	-1.53104794752797
CLEC2A	-1.7301795785459	-2.38663965174573	-2.40602677758211
CLEC2B	-1.80372484295752	-1.36309895922746	-3.31316914927152
CLEC2D	-0.397694485600551	-1.14079732414511	-2.78051784156353
CLEC2L	0	0	0
CLEC3A	0	0	0
CLEC3B	-0.102912364060347	-4.03565389372183	-4.43273697181624
CLEC4A	0.089106982502444	-0.217569668978585	-1.7285391828019
CLEC4C	0	0	0
CLEC4D	0	0	0
CLEC4E	0	0	0
CLEC4F	0	0	0.288925375468385
CLEC4G	0	0	0.788829016845852
CLEC4GP1	0	0	0
CLEC4M	1.02793261418326	0	0
CLEC5A	0	0	2.26697055452728
CLEC6A	0	0	0
CLEC7A	1.62751110770231	3.56245539555306	-0.559672309841976
CLEC9A	0	0	0
CLECL1	0	0	0
CLGN	-1.9240427748607	-6.40205915054024	-8.30082039621183
CLHC1	0.412067755465266	-0.647623955985925	-1.00886126694655
CLIC1	-0.377441374372706	0.167538288645318	1.21683676545179
CLIC2	-1.54460458468626	-4.73387913639939	-1.44893635688679
CLIC3	1.53485527255236	3.49383700838454	6.67192593198173
CLIC4	-0.379915884983984	-1.7599366763345	-1.30444509406676
CLIC5	1.1510713448491	1.6427854578711	4.49967005392134
CLIC6	-1.56844004713608	-3.58566765170698	-0.859542784849941
CLINT1	-0.0167292090363469	0.257077523388707	-1.07430532291617
CLIP1	-0.312120242776274	-0.645553436733277	-2.15631204697645
CLIP1-AS1	-0.427501067503035	-0.406681207735974	-1.49044202061029
CLIP2	0.0378072232231771	0.392399685381036	-1.31704581233299
CLIP3	-0.822197095843595	-3.41261548605623	-3.60892853684275
CLIP4	0.475111565247513	0.763800423810377	-0.411792822368118
CLK1	0.110954028618144	0.303046753797882	-1.08704527657174
CLK2	-0.164194614847526	0.0862054875209261	-0.168479539632067
CLK2P1	0	0	0
CLK3	0.221573156165951	1.54694861905335	1.22436887809202
CLK4	-0.378523077679804	-0.792329561673371	-1.68505631668423
CLLU1	0	0	0
CLLU1OS	0	0	0.285076516921835
CLMN	2.46698270867085	3.95584919932456	1.9155238014478
CLMP	-0.895551708254243	-3.39104514603046	-5.48182962985128
CLN3	-0.335156120508659	-0.20796476756694	1.31712382842382
CLN5	-0.637705152692701	-1.26783703706884	-0.142337954659277
CLN6	0.293406637667251	0.277218015214445	1.9179703374027
CLN8	0.205937265372891	0.544846576614131	0.933860216062569
CLNK	0	0	0.260209318869899
CLNS1A	0.419223760871294	0.946267298407107	0.278082791870857
CLOCK	-0.316500387335301	-1.22390851807237	-1.34234014078359
CLP1	0.0859124507728692	-0.035463330937622	1.94430387879416
CLPB	0.468843562185187	1.25025002304568	1.60375875965179
CLPP	-0.0934533151523297	0.401944979663944	1.52871597956522
CLPS	0	0	0
CLPSL1	0	0	0
CLPSL2	0	0	0
CLPTM1	-0.62367224433356	-0.759586181022133	0.576051560039023
CLPTM1L	-0.122147757952977	-0.0833595105898274	0.625369994473885
CLPX	0.612344599719987	0.845439576894874	-0.490404260492782
CLRN1	0	0.849923107441606	0.171207768094193
CLRN1-AS1	0	0	0
CLRN2	0	0	0
CLRN3	0	0	0
CLSPN	0.542177351171585	0.50652567351226	-2.47032718405368
CLSTN1	-0.221649654975875	0.125430757815962	0.104973105986097
CLSTN2	-0.749518283807045	-2.06928130894105	1.32479953692116
CLSTN2-AS1	0	0	-0.0469044501786496
CLSTN3	-0.384083054664059	-0.151656920216837	-1.91035071009287
CLTA	-0.495404744826241	-0.759137776808813	0.778365071107661
CLTB	-0.299535891188983	-0.060914565858143	2.90251128962122
CLTC	-0.437935732232102	-0.848255915639816	-1.39366335773187
CLTCL1	-0.185327838825036	-0.53164742537695	0.497155072670087
CLU	-1.32542710862949	-0.933353715047558	-3.55559928415759
CLUAP1	0.120445879808012	-0.0806273816169092	-1.92007916993599
CLUH	1.08620608751935	1.80238567395439	2.92973419564707
CLUHP3	-0.0234606281899058	0.967011452781348	-1.04818461425747
CLUL1	-1.7737066698437	-4.82542019695835	-3.23719530658661
CLVS1	-0.268078694519922	-2.9003939624876	-3.24708170568266
CLVS2	0	0	0.493754442712011
CLYBL	0.44717630544015	1.89308520830558	2.08782138788062
CLYBL-AS1	-0.879858696582318	-0.301390248059173	-1.01539962506782
CLYBL-AS2	0.327372647933346	-0.712626483799087	-0.973980458521475
CMA1	-0.955225973923118	-3.08201177170608	-0.312435203462799
CMAHP	-1.54923552558538	-4.15304216359467	-5.78595606894492
CMAS	1.02372422466801	1.83715874676721	0.684395371345442
CMBL	-1.05455181808311	-3.7103469991122	-1.39872194177191
CMC1	-0.321234333165718	0.160265492575726	-0.279499392642511
CMC2	0.178859168159137	0.540870091226155	-0.00771001335938945
CMC4	-0.337509932445604	0.764664537981774	-1.04677872900505
CMIP	0.781408029384234	1.50376830199775	1.15492700792036
CMKLR1	-5.16952492045451	-5.15740130864098	-4.30167919556755
CMPK1	0.40252267983084	0.188310079308275	-0.567792486011341
CMPK2	-1.24857854890209	-3.01251307069964	-4.31313515324055
CMSS1	1.14249881982642	1.31427879572545	0.332287357806292
CMTM1	-0.313629030398188	-1.64910195177372	-3.98795193598933
CMTM2	0.725500498046323	1.49603777592638	0.99514378597874
CMTM3	-0.686579760470398	-1.77452551818593	-0.909603932859116
CMTM4	0.240566546570267	0.832105784167576	0.756071513012774
CMTM5	0	0	4.77200343243812
CMTM6	0.0953202999479556	1.29013879436415	-0.0220812398875888
CMTM7	1.04863689301823	2.39853659825388	0.39000846807745
CMTM8	1.24763095898698	2.6337034516363	2.94442499138511
CMTR1	-0.485154863402193	-0.455967728940134	0.270597485564135
CMTR2	-0.157320707934645	-1.02403105814805	0.751879387175187
CMYA5	-0.956190035041532	-3.70650305558994	-2.93561182921369
CNBD1	1.02793261418326	0	0
CNBD2	1.18914456112017	1.39100957802936	1.97340295673843
CNBP	0.731421411283224	1.30449826539714	0.424691086307015
CNDP1	0	0	1.32722143028641
CNDP2	0.299638418502027	0.77949029908764	1.7306455282945
CNEP1R1	-0.805006826527633	-1.11162610067335	-0.73160435349458
CNFN	1.18021157343629	1.94126278211687	9.3632563245451
CNGA1	1.57803745621672	3.85568978515047	1.64420586010699
CNGA2	0	0	0
CNGA3	-1.6289311748678	-2.48705019667482	-7.69652876395991
CNGA4	0.301912591414264	0.705305309271078	-1.58936795639338
CNGB1	-0.618780485771368	-0.705216851400384	0.759545615089752
CNGB3	1.76482002103143	1.27376137350838	-0.276123511977448
CNIH1	-3.21076231227075e-05	0.0772777439483143	0.252285094954172
CNIH2	0.0613310416973538	-0.754852618154782	0.185904234224048
CNIH3	-0.0262407315022296	-1.23816723228774	-4.88473502611623
CNIH4	-0.244938486442851	-0.111870195073568	0.19234678337952
CNKSR1	3.68750565114707	4.80066694470689	5.7385077535395
CNKSR2	-0.948271290635209	-2.40021024209956	-1.53300239991934
CNKSR3	-0.27998528131406	-1.54868790911506	-0.0642469534028094
CNN1	-0.884313569431434	-3.07423051872361	-5.96709661187585
CNN2	-0.654358248562406	-0.64799919808829	-0.341542227902749
CNN3	-1.08509754926381	-2.59484099969345	-1.60588540696426
CNNM1	0.212666204297083	-1.41301896394266	-0.0890014301040711
CNNM2	-0.0477173074720578	0.140514261620191	0.0393548695453906
CNNM3	0.84998765190431	1.64123631497595	1.67492961960002
CNNM4	1.23630799031572	2.62610924036012	1.15904852216939
CNOT1	0.197031846902932	0.559847053717814	-0.0646996236042266
CNOT10	0.12006259623306	-0.152787766949179	-0.0228543217951753
CNOT11	0.252064239357156	0.338481155234283	0.90244868906619
CNOT2	-0.312915586058632	-0.614666406721923	-0.889801721330937
CNOT3	-0.532383150347925	-0.528942611697609	-0.135580244463529
CNOT4	-0.453305702167201	-0.879320579302853	-0.993284222950169
CNOT6	0.407636906661127	0.619194677199645	0.845627242816268
CNOT6L	-0.141929559813901	0.0461070396174093	-0.120738669185363
CNOT7	0.323442087168952	0.707679097438343	0.722955247781408
CNOT8	-0.0845431103542931	0.4097066468249	-0.268935723714647
CNP	-0.699471644690076	-0.874087115737976	0.965058735482601
CNPPD1	-0.213072880519639	-0.118261641907186	2.19088636282388
CNPY1	0	0	0
CNPY2	-0.215067750432064	-0.672174159334022	-0.275101652997914
CNPY3	-0.438590683767789	-0.271594538613588	0.154454511992422
CNPY4	-0.416161043197778	-0.972713457301979	-2.22010109364642
CNR1	0	0	1.94382371272623
CNR2	0	0	1.1258882573874
CNRIP1	-0.732053741109172	-3.54769754161589	-1.8530436451363
CNST	-0.283348370356862	-1.02147835128888	-0.930989198903782
CNTD1	-0.0932066241071981	-0.860813779528018	-0.807134855456111
CNTD2	1.32579196177997	-0.310788305188702	1.69135361283063
CNTF	0.944663287616952	0	-0.0645118195941775
CNTFR	0	1.52568720533087	3.72526443228996
CNTFR-AS1	0	0	1.38533338426475
CNTLN	-0.741091629485058	-4.41287789841799	-3.24057027345436
CNTN1	1.51815062440633	2.73991411431623	0.91804791470777
CNTN2	-0.08761512656025	0.580359493120253	-0.332298566039195
CNTN3	-0.988291001115738	-5.07549927779493	-4.05418612216847
CNTN4	-2.74152699558844	-1.73045262213997	-0.028228225882767
CNTN4-AS1	0	0	-0.0274307631602968
CNTN4-AS2	0	0	0.648640054218726
CNTN5	0.889796334552916	0.796674319686242	0
CNTN6	1.0118930137034	0	0
CNTNAP1	-1.27679927406841	-2.68908100945493	-2.48785949239917
CNTNAP2	3.48430030792433	4.99537106248141	1.33740386450426
CNTNAP3	5.73974817034875	6.87434169962785	3.57959158061607
CNTNAP3B	0	0	0.285076516921835
CNTNAP3P2	0	0	0
CNTNAP4	0	0	0
CNTNAP5	0	0	0
CNTRL	0.970120653937006	1.36778376697823	-2.45796376855453
CNTROB	-0.0620027614393558	0.592702902186075	0.320379885328528
COA1	0.288545348250409	0.388063228816738	-0.301630305961264
COA3	-0.0663685996676887	0.286817650773324	1.70329289988188
COA4	0.534543651356966	1.04672030046288	1.44750999338179
COA5	-0.326957533653831	-0.226572666660268	-1.43048265537635
COA6	0.95221671052958	1.55515794142174	1.16535137419566
COA7	0.748439238247611	0.240003353997374	0.879519785085482
COASY	0.372914192110595	0.758468340237547	1.60813498942377
COBL	6.13963052885771	6.9037468594042	6.91750495224929
COBLL1	0.210097807583331	-0.202298088128663	-1.875331992865
COCH	-0.777343505277918	-0.910327330062038	-0.680861994705682
COG1	-0.246099611348197	-0.203554276816055	0.265073352233793
COG2	-0.0704743928032361	-0.0479421088800726	1.05041139425329
COG3	0.0531506697700706	-0.0644200851606006	-0.535410348436352
COG4	-0.451407274589847	0.166452409762152	0.737953963928468
COG5	0.0195066375200354	-0.52177699021955	-0.338173729632012
COG6	-0.27713204398542	-0.52512217339024	-1.88233396601522
COG7	-0.153538910030034	0.328886012448008	-0.402490226362904
COG8	-0.140118487447231	0.191817662487616	1.47366879088501
COIL	0.250982659095275	0.55422017268491	0.785874099828888
COL10A1	0.802854371186531	-0.6092436452465	-1.54784959478715
COL11A1	-0.758643923900646	-4.03723063311664	-1.79137782171702
COL11A2	0.662164637858236	-1.09101356626009	0.280245929217934
COL12A1	-1.36189327789542	-3.3442298407794	-7.03783320125176
COL13A1	-0.711589656607148	-1.61795988951181	-6.32923458978036
COL14A1	-1.09532290269093	-5.93365171880429	-5.71729114680678
COL15A1	-2.31245221913659	-3.37341628006154	-6.2203518719136
COL16A1	-0.629198291308065	-2.27214499989881	-3.6137989079329
COL17A1	6.28347540738281	7.00179091087464	8.0365703061651
COL18A1	-0.520869703570838	-1.26383047756145	-1.00531322603233
COL18A1-AS1	-0.030842959262436	-0.685606216412792	-2.11950089275606
COL18A1-AS2	-0.21780616671471	-0.373266886845484	-1.78275439328265
COL19A1	0.517649050843569	0	1.79287034038259
COL1A1	-0.567872478467227	-3.53494800875742	-10.0212916866857
COL1A2	-1.0753075156034	-3.87582406109872	-8.13647286453801
COL20A1	0	0	1.19210813033427
COL21A1	-0.146881845022254	-3.77678373171725	-5.9076836325356
COL22A1	3.12550203791359	3.97558492757943	2.30238767576129
COL23A1	0.00267452714953218	-0.972201283962957	0.98609830006301
COL24A1	-0.882885120017076	-2.97802670697164	-0.86109208040414
COL25A1	-0.665238801198432	-2.62004713203505	-1.61617668676579
COL26A1	-1.60813895627705	0.480357722292818	-0.00962031664079626
COL27A1	0.258139876740643	0.436060225572902	-1.45109911403149
COL28A1	-0.703709168658049	-0.431892712795107	-0.478183192616265
COL2A1	0	1.53406323995038	2.48457722030647
COL3A1	-1.10781828972398	-3.353400263466	-7.04349028835164
COL4A1	0.738995696879425	0.0418565806007592	-2.70465534844112
COL4A2	0.433877170991936	-0.235644622705536	-1.87126485617286
COL4A2-AS1	0.627951891776118	0.533755967485915	-0.938238683217674
COL4A3	-1.03808772815692	-2.276152407265	-0.915288808415229
COL4A3BP	0.0741066820457855	-0.221251502802044	-0.663037425398551
COL4A4	-1.21688078352174	-3.25116741750663	-1.57070370485419
COL4A5	0.628382980928538	0.839475236054078	-0.182307106777598
COL4A6	3.59499188887267	4.03340019229168	4.94045792108357
COL5A1	-0.859528173686425	-2.82560743820213	-8.10405388610893
COL5A2	-1.0762520962512	-3.44156108262183	-6.73833984959452
COL5A3	0.890452872974794	-0.413987190551826	-3.21342310729429
COL6A1	-1.01459125208815	-2.63720723403957	-5.83935769169355
COL6A2	-0.919459669878414	-2.40487019019874	-5.52988242606941
COL6A3	-0.77139480142205	-2.63664922299411	-9.85024176324636
COL6A4P1	0	0	0.48949597766241
COL6A4P2	-2.25636025821352	-2.24594347317637	-1.53873370326062
COL6A5	0	0	0
COL6A6	-0.677148500363718	-1.99912133936144	-2.13408515264674
COL7A1	0.727458027790167	0.44660790731897	-2.33802576407729
COL8A1	-2.15588057747502	-5.41992170064577	-8.15681584025058
COL8A2	-1.71902496193613	-4.05972855308276	-3.62311339516704
COL9A1	0	0	0
COL9A2	0.713801525709325	2.92398936152568	3.6194846257247
COL9A3	2.98607980282014	4.20909655094221	3.666400269878
COLCA1	0.520289160643956	3.3426840151485	-2.50380113798428
COLCA2	0.569605995037811	3.9093188745978	-4.05518656670184
COLEC10	-1.1824298741526	-1.70147167188482	-3.89924788302741
COLEC11	-1.04847192836836	-2.48673822089073	0.719414795795763
COLEC12	-2.88926959080505	-6.96697517032555	-10.3340860278611
COLGALT1	0.258146991973464	0.841288613086729	0.521329946165875
COLGALT2	0.0949115270176787	-3.28252438505511	-0.744405094260735
COLQ	-1.65799392930796	-4.38689732810644	-1.66821707200259
COMMD1	-0.702949783914712	-1.62682498268688	0.680895031313483
COMMD10	0.0306914198343076	-0.0757262435227297	0.00974898390111232
COMMD2	0.429117021636668	0.814699064440311	-0.151436993630667
COMMD3	-0.89794496625411	-1.57566447114078	-0.219493892767546
COMMD3-BMI1	0	0	0
COMMD4	-0.323644930368895	-0.504094836323065	1.49460608261419
COMMD5	0.205837371937223	0.349852326830792	1.84750874016206
COMMD6	-0.209599753842551	0.00454313969487298	-0.391331673698019
COMMD7	-0.595535075016521	-0.436243667471956	0.20962447120788
COMMD8	-0.405404561899285	-0.84039157740519	-0.953378071724831
COMMD9	-0.468376942534412	-0.335072803595787	1.14973298624389
COMP	-1.05274535659198	-4.00254388290781	-6.49394296349678
COMT	-0.471382739063062	-1.02657702131719	0.894882883292053
COMTD1	2.47132685227674	3.41799268999075	3.9326867705355
COPA	-0.424954555382132	-0.694488103799878	-0.778076414220016
COPB1	-0.141772871070946	-0.207236151419634	-1.10218044204608
COPB2	-0.280241493015391	-0.450007023588673	-1.62393222245996
COPE	-0.336913467080807	0.0155085312240114	1.52162701035363
COPG1	-0.410982642493079	-0.471953449486006	0.182491659240293
COPG2	-0.231022237873286	0.210681279769368	0.0175534602159064
COPRS	-0.155652226335249	-0.340143022116015	1.01339988762673
COPS2	0.581935856615423	0.599929100661988	-1.63730610871296
COPS3	0.96949510694325	1.26220989560528	1.169047565971
COPS4	-0.765288438673237	-0.900936618031368	-0.719921669274608
COPS5	0.232166538360735	0.528063337638691	0.53653712180178
COPS6	1.36298883631328	2.46668077700286	1.26968072780138
COPS7A	-0.470391534383006	-0.495658375529561	0.688470024029385
COPS7B	-0.199696223443365	0.164583696332297	0.857059881773273
COPS8	-0.0948993870250102	-0.403349147797966	0.889646588732362
COPZ1	-0.244568681897602	0.296186162730232	1.49288807777394
COPZ2	-1.07632174533719	-2.16738983342245	-1.55162098060242
COQ10A	-0.502879056916297	-0.263554937576517	0.631036524537983
COQ10B	0.123006976649738	-0.160386427632806	-0.400604791146734
COQ2	-0.0541829356887684	-0.73338858363498	0.737075630690338
COQ3	1.22288690502799	2.18713273946011	1.11475492962856
COQ4	0.0995923779516945	0.758899412865339	1.69515048193386
COQ5	-0.0112045085914124	0.802013801175715	1.45632632052654
COQ6	-0.158728305537554	0.122418515871355	0.552689489206272
COQ7	-0.238355086190217	0.0163767754641382	0.155257560810736
COQ9	0.660275436322791	1.61537733595904	1.88200649767699
CORIN	-0.671642991490987	-2.89528410927533	-0.902723945074413
CORO1A	1.90822399032652	2.46211840842215	2.0496573336649
CORO1B	-0.440768775336871	-0.0820776874153348	1.40142727050134
CORO1C	-0.592084309636702	-1.15306444688351	0.31289133970059
CORO2A	3.37103783032225	4.8308167883225	2.99417180445161
CORO2B	-0.635513107171719	-3.36897239820773	0.695499271266886
CORO6	0.430898844165748	0.906919903259658	0.778012829661675
CORO7	-0.511014339228438	0.648039365516793	1.89308973217185
CORO7-PAM16	0	0	0
CORT	1.35155360241597	0.708880804463	0.251559579617209
COTL1	0.25665886802921	1.01920447052276	0.934989108782987
COX10	0.88933867789777	1.82170450190841	1.53291961031626
COX10-AS1	0.456222183473802	0.585876563657797	-1.20471335467842
COX11	0.343211937613723	0.472036203674727	0.570381619984625
COX14	-0.280934359463733	0.33200457221867	0.927253232910568
COX15	0.322500476612713	0.946103383140167	0.910389423123381
COX16	-0.0371231706159377	0.54259192214415	-0.689580981721133
COX17	0.291878905826594	0.955891099812834	0.670269143649126
COX18	-0.287411501922604	-0.171431184445759	0.529176450918098
COX19	0.282224280249696	0.63228394068113	0.52463858280863
COX20	1.11971194125225	0.374218863025161	-0.140628621281423
COX4I1	0.0531875674129485	0.793526925527109	0.841969524926821
COX4I2	-1.09897353572651	-1.09301716083323	-1.09557709691381
COX5A	0.432502908801625	1.46070324903227	1.29350885005964
COX5B	0.369955006147137	1.67504173934493	1.90255478437011
COX6A1	0.222915963613803	1.47833385711708	1.93180790952926
COX6A2	0	0	0
COX6B1	-0.435897640101813	0.166815081346439	1.4481250213881
COX6B2	1.66231492363621	4.26694856498694	-0.798998431922929
COX6C	0.850352462916554	2.03439370884144	0.103579570221057
COX7A1	-0.859912109755515	-3.62112934434812	-1.27525680038666
COX7A2	-0.148017878191419	0.975858909178524	1.06736671502058
COX7A2L	-0.0254752770567669	0.356298442888283	0.898592621047469
COX7B	0.507216973325051	1.7730106268643	0.330107299886616
COX7B2	0	0	0
COX7C	0.0818538005050728	1.09898396643973	1.07059289101725
COX8A	0.197250670160761	1.29069397592897	2.28413241478019
COX8C	0	0	1.09193158072179
CP	-1.24997180295222	-0.309940188540286	-3.03297777171325
CPA1	0	0	0.48949597766241
CPA2	0.989715910633972	0	2.69342284573998
CPA3	3.18538948992324	2.37491268032006	0
CPA4	0.167140215846524	-1.30245308061736	3.39638852208071
CPA5	0.00739358130424192	1.12179265435435	-0.384170984107936
CPA6	-2.38162342145542	-2.3756584686289	-2.73930938620639
CPAMD8	-0.687344251316961	0.371960790409632	-1.04855683535666
CPB1	1.67663171608202	1.72504532209335	-2.62717864862584
CPB2	1.75202823209442	0.784485273372432	1.38528025619447
CPB2-AS1	-0.527062537003153	-1.84305643940671	0.696372559353084
CPD	-0.518650241010127	-0.513163544743622	-3.00276183371869
CPE	-1.75371976045522	-3.22109823183976	-6.13308795715834
CPEB1	-0.268127300636923	-3.07571786201083	0.343774331415469
CPEB1-AS1	-3.16200297370608	-3.13885971570189	-1.67275045056172
CPEB2	-0.10474454118093	-0.987438614522942	1.55821647762718
CPEB2-AS1	-0.609756974381287	-1.95314179989098	0.892101913609484
CPEB3	0.582042707104518	1.2388500806985	1.24213816295503
CPEB4	-0.711260069176873	-1.72523732422976	-0.261523892068718
CPED1	-1.50743481174057	-4.97693151275384	-8.31900400191013
CPLX1	-0.117149394180291	-1.33650269456591	1.31440940213625
CPLX2	0.621975490831109	0	2.07268424067457
CPLX3	0	0	1.33451761101295
CPLX4	0	0	0
CPM	-0.286520409926464	-2.40727256548811	-0.870736826028584
CPN1	0	0	1.6588470190722
CPN2	-0.489701650578284	-0.959376356046912	-2.68906616817693
CPNE1	0.0940973064546033	0.195868937237932	1.06448736619183
CPNE2	-0.0791840669161452	0.719411443432061	0.312101896924113
CPNE3	0.561549569936397	1.05621092722737	-0.667071700837463
CPNE4	-1.86398513405629	-1.82206805339754	-2.86609333140515
CPNE5	-0.692933115534917	-0.658881921488297	0.310513922031701
CPNE6	-0.202912028003685	-1.10891998649378	-0.643189169734341
CPNE7	1.90553417681265	2.33819402476557	0.688957145680021
CPNE8	0.412375138455749	0.470566701189716	-0.841363950802239
CPNE9	-0.169940347805473	-1.96470331203115	-1.06006974451196
CPO	-0.0483471778856503	-0.726082792162037	0.114404313262152
CPOX	0.433247994587184	0.951067569259673	-0.0918676259368907
CPPED1	-0.865203501006659	-3.53534259761342	-1.06788155714994
CPQ	-1.65255001096929	-3.91224755126121	-1.11844344305589
CPS1	-0.4744921286996	-0.963453812679829	-0.011053316773293
CPS1-IT1	0.471482078747303	-1.21831903161228	-0.438359218908505
CPSF1	0.521918179315474	1.0138229702748	1.00035949990224
CPSF2	0.239647030577017	0.0308276398727247	-0.609998860177602
CPSF3	0.0546001494894843	0.420272382963671	-0.357290672685646
CPSF3L	0.0491145770082267	0.400583432622984	1.37714755184467
CPSF4	1.49638839172725	2.29554008186237	0.582828989015595
CPSF4L	-1.4996717546374	-0.681065967943321	-1.78212019783621
CPSF6	0.69080590128074	0.577596019182657	0.279969687919766
CPSF7	0.46558835705176	0.666890397728121	1.03066395157296
CPT1A	0.429606696777775	0.344858087661166	0.00050370596457663
CPT1B	0.79567250324121	1.36143217182116	-0.12424001839881
CPT1C	-1.05657725754701	-3.42261483518013	-3.63568935316522
CPT2	-0.236369990524384	0.141220256929089	0.551858530851052
CPTP	-0.834933630571604	-1.11273539967867	2.25615687129175
CPVL	0.921670644916191	0.757792976690464	3.17756675546137
CPXCR1	0	0	0
CPXM1	0.00114271253303739	-2.67986253924206	-4.09837281895831
CPXM2	-2.0482838270133	-4.67010850823842	-4.43802202834138
CPZ	-0.854899858946456	-2.76347469619214	-7.70271771267372
CR1	0	0	0
